question,worker,answer
275395,1694,0
275855,4247,1
275855,1581,0
275855,4298,1
275855,572,1
275855,315,1
275855,129,1
275855,1938,1
275855,4812,1
275855,534,1
275855,4237,1
275990,4138,1
275990,1731,1
275990,21,1
275990,1992,0
275990,1667,1
275990,2125,0
275990,4216,1
275990,4341,1
275990,271,1
275990,2493,1
276353,5350,0
276353,725,1
276353,5751,1
276353,3050,1
276353,6051,0
276353,175,1
276353,5903,1
276353,6719,0
276353,3158,1
276353,2836,0
276956,6705,0
276956,894,1
276956,6726,1
276956,2350,1
276956,276,1
276956,6789,1
277239,2801,0
277239,142,1
277239,2943,1
277239,4171,0
277239,6619,0
277239,3680,1
277239,5231,0
277239,206,1
277239,3581,1
277239,1882,1
277331,834,1
277331,281,1
277331,1748,0
277331,2564,1
277331,1399,1
277331,5388,1
277651,276,1
277651,5681,1
277651,2732,0
277651,6739,1
277651,1518,0
277651,2620,0
277651,1027,0
277651,1008,1
277651,1380,0
277651,1174,1
277711,686,0
277711,2416,0
277711,6120,0
277711,1030,0
277831,5774,1
277831,976,1
277831,957,1
277831,3043,1
277831,4385,0
277831,355,1
277831,6686,0
277831,1212,1
277831,6282,0
277831,6702,1
277848,5976,0
277848,500,0
277848,6725,0
277848,5282,0
277848,3988,0
277848,791,0
277992,1180,1
277992,4866,1
277992,1767,1
277992,607,1
277992,343,1
277992,2645,1
278561,151,0
278561,3492,0
278561,3625,0
278561,725,0
278823,1379,1
278823,1073,1
278823,5925,1
278823,6780,1
278823,2674,1
278823,4840,1
278823,5854,0
278823,3122,0
278823,2135,1
278823,6651,0
278947,1687,0
278947,3280,0
278947,6002,0
278947,6175,0
279046,6021,0
279046,253,0
279046,634,1
279046,72,1
279046,2353,0
279046,5804,1
279046,6690,0
279046,913,0
279046,3608,0
279046,3491,0
279086,1168,0
279086,3950,1
279086,1268,1
279086,3382,1
279086,1767,1
279086,3188,1
279086,5790,1
279086,1986,1
279086,937,1
279086,2772,1
279900,4261,1
279900,2524,1
279900,2324,1
279900,1674,1
279900,5763,1
279900,504,1
279900,6241,0
279900,907,1
279900,5943,0
279900,1481,0
280013,114,1
280013,1694,1
280013,515,1
280013,453,1
280013,4927,1
280013,1875,1
280013,5811,0
280013,784,1
280013,5353,1
280013,1603,1
280071,5877,0
280071,4453,1
280071,5615,1
280071,1811,1
280071,3494,1
280071,4771,1
280071,5240,1
280071,749,1
280071,4311,0
280071,4159,1
280238,5768,0
280238,3628,0
280238,3276,0
280238,64,0
280455,405,1
280455,3521,1
280455,5253,1
280455,2278,1
280455,1931,0
280455,5816,1
280455,229,1
280455,1769,1
280455,1376,0
280455,1254,1
280879,76,1
280879,303,0
280879,3158,0
280879,3408,1
280879,3413,0
280879,1996,0
280879,1188,1
280879,5876,0
280879,134,0
280879,1694,0
280974,1344,0
280974,6898,1
280974,2620,0
280974,2248,0
280974,6633,0
280974,967,1
280974,5417,0
280974,5319,0
280974,3476,0
280974,103,1
280982,4311,0
280982,2278,1
280982,6016,0
280982,5808,0
280982,1055,1
280982,2460,1
280982,5860,0
280982,121,0
280982,6399,1
280982,4041,1
281023,588,1
281023,1992,1
281023,467,1
281023,5345,0
281023,5829,1
281023,6716,1
281023,689,1
281023,747,1
281023,3341,1
281023,5627,1
281331,3746,1
281331,3413,1
281331,2440,1
281331,2099,1
281331,6801,0
281331,699,1
281331,4274,0
281331,1328,1
281331,1306,1
281331,4578,1
281359,2637,0
281359,1344,1
281359,832,1
281359,185,1
281359,106,1
281359,3103,0
281359,6670,0
281359,6548,0
281359,607,1
281359,5267,0
281520,3588,1
281520,4209,1
281520,4408,1
281520,732,1
281520,5888,1
281520,4138,1
281520,1938,0
281520,1188,1
281520,2772,1
281520,558,1
281713,5267,0
281713,3092,1
281713,5853,1
281713,2674,1
281713,4541,1
281713,6735,0
281713,6788,1
281713,1022,1
281713,1232,0
281713,6789,1
281754,535,0
281754,1720,0
281754,1394,0
281754,65,0
282812,1149,1
282812,5864,0
282812,925,1
282812,484,1
282812,2772,1
282812,4303,1
282812,0,1
282812,568,1
282812,2324,0
282812,160,1
282892,2707,0
282892,1107,0
282892,606,1
282892,169,1
282892,4176,0
282892,1462,1
282892,5383,1
282892,3629,1
282892,617,1
282892,50,1
282989,1078,0
282989,6786,0
282989,283,0
282989,182,1
282989,6741,1
282989,326,1
282989,6736,0
282989,2591,1
282989,28,0
282989,2823,1
283283,3964,0
283283,3627,0
283283,5381,1
283283,6669,1
283283,1723,0
283283,3946,1
283283,846,1
283283,5825,1
283283,149,1
283283,2126,1
283390,3543,0
283390,5026,0
283390,6654,1
283390,1176,1
283390,836,1
283390,6622,1
283390,76,1
283390,2978,0
283390,2279,1
283390,21,1
283812,6753,0
283812,3672,1
283812,610,1
283812,3461,1
283812,1964,0
283812,817,1
283812,5249,1
283812,1117,0
283812,6790,1
283812,6780,1
284057,5285,1
284057,5895,0
284057,6653,0
284057,1841,1
284057,5480,1
284057,6806,1
284057,2893,1
284057,207,1
284057,3011,0
284057,723,1
284092,788,1
284092,6346,0
284092,1459,1
284092,6255,1
284092,6151,0
284092,4168,0
284092,6730,1
284092,5332,1
284092,582,1
284092,5333,1
284119,1187,0
284119,3549,1
284119,6609,1
284119,52,1
284119,696,1
284146,1784,0
284146,1297,0
284146,6351,0
284146,4303,0
284146,4168,0
284146,3569,0
284496,6785,0
284496,6859,1
284496,5598,1
284496,2290,1
284496,4850,0
284496,6398,1
284496,6728,1
284496,5937,0
284496,4794,0
284496,2511,1
284519,6706,0
284519,83,1
284519,3540,1
284519,4204,1
284519,5249,1
284519,1915,1
284519,1029,0
284519,6694,0
284519,1640,1
284519,1687,0
284645,987,0
284645,4835,0
284645,1050,0
284645,1882,0
284776,169,1
284776,5950,0
284776,5879,1
284776,1730,0
284776,4150,0
284776,353,1
284776,5760,0
284776,5341,1
284776,630,1
284776,975,0
284844,1116,1
284844,114,1
284844,4,1
284844,10,1
284844,5661,1
284844,5303,0
284844,3527,0
284844,6782,0
284844,5976,1
284844,2169,0
284875,1617,1
284875,4796,1
284875,1552,1
284875,2894,0
284875,2542,1
284875,4467,1
284889,5216,0
284889,5903,0
284889,428,1
284889,3159,1
284889,6729,0
284889,5767,0
284889,2138,1
284889,6687,1
284889,1074,1
284889,6786,0
284912,1155,1
284912,5854,0
284912,2402,1
284912,1589,1
284912,4835,0
284912,1160,1
284912,6649,0
284912,6627,0
284912,3964,0
284912,3625,1
285013,5956,0
285013,4002,0
285013,6474,0
285013,1754,0
285015,3564,0
285015,1165,0
285015,6766,0
285015,207,0
285142,5823,1
285142,845,0
285142,5449,1
285142,3574,0
285142,490,1
285142,2032,0
285142,1212,1
285142,6811,0
285142,743,0
285142,4383,1
285529,3946,0
285529,434,0
285529,1072,1
285529,1745,1
285529,3549,1
285529,3599,0
285529,708,1
285529,6014,1
285529,3005,1
285529,1684,1
285780,773,0
285780,3569,0
285780,805,0
285780,202,1
285780,1611,0
285780,5513,1
285780,2026,0
285780,528,0
285780,3011,0
285780,434,0
286018,6682,0
286018,2887,0
286018,2130,1
286018,283,0
286018,4845,0
286018,1685,0
286078,1241,1
286078,3483,1
286078,1125,1
286078,4922,1
286078,2479,1
286078,3280,0
286078,3413,1
286210,3948,1
286210,617,1
286210,4411,1
286210,5812,0
286210,2641,1
286210,4890,1
286210,3421,0
286210,6663,1
286210,6606,1
286210,854,1
286351,5384,1
286351,834,1
286351,5138,1
286351,4,1
286379,1931,1
286379,1694,1
286379,1811,1
286379,218,1
286379,1433,1
286379,3081,1
286555,6282,0
286555,1552,0
286555,2103,0
286555,4304,0
286579,2169,0
286579,5146,0
286579,5874,1
286579,5735,0
286579,777,0
286579,4578,1
286579,2237,1
286579,5820,0
286579,6620,0
286579,5758,0
286760,2460,1
286760,6043,1
286760,3521,0
286760,4876,1
286760,80,1
286760,773,1
286760,2741,1
286760,5876,1
286760,935,1
286760,0,1
286859,144,1
286859,1088,0
286859,1732,0
286859,1841,0
286859,1160,1
286859,3768,1
286859,215,1
286859,1931,1
286859,4922,0
286859,3826,1
286890,1405,0
286890,336,0
286890,4244,1
286890,6229,1
286890,99,0
286890,515,1
286890,961,0
286890,5604,0
286890,3184,1
286890,3838,1
286942,4803,1
286942,5896,1
286942,101,1
286942,6549,0
286942,2121,1
286942,1344,1
287041,589,1
287041,2641,1
287041,477,1
287041,2769,1
287041,4366,1
287041,3276,1
287041,4514,1
287041,326,1
287041,3779,0
287041,320,1
287186,4948,0
287186,6776,1
287186,1423,0
287186,5493,0
287186,2857,0
287186,2896,1
287186,1983,1
287186,5853,0
287186,5462,1
287186,1820,0
287440,1042,1
287440,473,0
287440,2601,1
287440,5849,1
287440,121,1
287440,1931,1
287541,2887,0
287541,1623,1
287541,6061,1
287541,3368,1
287541,1160,1
287541,5735,1
287541,1677,1
287541,134,0
287541,2066,0
287541,4247,1
287561,5229,0
287561,6132,0
287561,6114,1
287561,1650,0
287561,3538,1
287561,6651,1
287561,428,1
287561,737,0
287561,6444,0
287561,3872,1
287604,453,0
287604,432,0
287604,4541,0
287604,3170,1
287604,2440,0
287779,422,0
287779,417,0
287779,281,0
287779,5840,1
287779,1056,0
287814,3569,1
287814,2643,1
287814,5859,1
287814,129,1
287830,958,0
287830,146,0
287830,5804,1
287830,478,1
287830,2445,1
287830,5763,1
287830,4209,1
287830,3543,0
287830,1145,1
287830,612,1
287978,3407,1
287978,6354,0
287978,1349,1
287978,2238,1
287978,546,0
287978,690,1
287978,422,1
287978,830,1
287978,3569,0
287978,20,1
288030,6208,1
288030,620,1
288030,4461,1
288030,4341,1
288611,5335,0
288611,118,0
288611,454,0
288611,4234,0
288828,1487,0
288828,6141,0
288828,5291,0
288828,6425,1
288828,6582,1
288828,244,0
288828,4165,1
288828,6796,0
288828,685,0
288828,2782,0
288831,64,1
288831,929,1
288831,873,1
288831,5862,1
288969,2230,1
288969,761,1
288969,3003,1
288969,28,0
288969,6651,0
288969,6508,1
288969,3629,0
288969,153,1
288969,870,1
288969,4231,1
288993,5820,1
288993,5829,1
288993,2019,1
288993,6061,0
288993,5965,0
288993,2907,1
288993,1572,1
288993,2769,0
288993,6725,0
288993,6732,0
289072,132,0
289072,4276,0
289072,3068,0
289072,2309,1
289072,52,1
289072,520,1
289072,2019,0
289072,610,1
289072,96,1
289072,940,0
289118,2130,1
289118,6621,1
289118,2180,1
289118,3421,1
289118,872,0
289118,3734,1
289118,6698,0
289118,850,1
289118,1078,1
289118,3872,1
289452,4468,1
289452,5336,1
289452,5353,1
289452,636,0
289452,403,1
289452,728,1
289612,6662,1
289612,3103,0
289612,5229,0
289612,1115,0
289612,4231,0
289612,6865,0
289630,1376,0
289630,4838,1
289630,902,1
289630,566,0
289630,5846,0
289630,6716,1
289630,6004,1
289630,1899,1
289630,3184,1
289630,4443,1
289638,966,1
289638,5880,1
289638,873,0
289638,6003,0
289638,4020,1
289638,2798,0
289638,562,0
289638,4220,0
289638,4136,1
289638,5615,1
289772,1306,1
289772,3364,1
289772,1944,0
289772,1539,1
289772,2032,1
289772,6700,0
289772,6772,0
289772,5345,0
289772,491,0
289772,6619,0
290237,5784,0
290237,6726,0
290237,2492,1
290237,2400,0
290237,802,0
290324,6324,1
290324,1406,0
290324,1916,1
290324,276,1
290324,1577,1
290324,4850,0
290324,5416,1
290324,873,1
290324,6618,0
290324,625,1
290359,282,0
290359,1945,1
290359,1264,1
290359,4,1
290359,1614,1
290388,944,1
290388,4285,0
290388,3076,1
290388,2183,0
290388,728,0
290388,1134,1
290388,1379,1
290388,194,0
290388,1611,0
290388,2896,0
290399,3491,0
290399,5241,1
290399,6722,1
290399,6636,1
290399,6664,1
290399,5285,1
290399,2890,1
290399,1125,1
290399,1503,0
290399,6665,0
290492,3020,1
290492,659,1
290492,1145,1
290492,4773,0
290492,664,1
290492,329,1
290492,5352,1
290492,5820,0
290492,4149,0
290492,5758,0
290654,5267,0
290654,6626,0
290654,2603,1
290654,2626,0
290654,5420,1
290654,5751,0
290654,6729,0
290654,6164,0
290654,6670,0
290654,6682,0
290753,1136,1
290753,5868,1
290753,1667,1
290753,723,0
290753,5138,0
290753,4379,1
290753,4168,1
290753,3492,1
290753,726,1
290753,2477,0
290893,5344,0
290893,4803,0
290893,400,1
290893,1320,1
290893,6735,0
290893,2292,1
290893,2500,0
290893,6758,0
290893,2245,0
290893,1008,0
291243,414,0
291243,5332,0
291243,763,1
291243,6725,0
291243,4171,0
291243,1115,1
291243,439,1
291243,1130,1
291243,3608,0
291243,5174,1
291312,1164,0
291312,1700,1
291312,3809,1
291312,636,0
291312,1288,1
291312,6678,0
291312,726,0
291312,5950,0
291312,495,1
291312,5230,0
291524,642,1
291524,535,1
291524,363,0
291524,1094,1
291524,5384,1
291524,2619,1
291524,3317,1
291524,1696,1
291524,1731,1
291524,4802,1
292216,4002,1
292216,6726,1
292216,2244,1
292216,1712,1
292216,805,1
292216,3752,0
292216,6738,1
292216,1187,1
292216,1423,1
292216,2620,0
293017,5790,0
293017,6234,1
293017,3341,1
293017,1453,1
293017,6480,0
293017,3541,0
293017,1149,0
293017,1151,1
293017,2707,0
293017,5301,0
293401,5698,0
293401,196,1
293401,4716,1
293401,2000,1
293401,1511,1
293401,5962,0
293401,6661,1
293401,6718,0
293401,2030,0
293401,6630,1
293413,3532,1
293413,6814,0
293413,2153,1
293413,857,0
293413,2168,0
293413,146,0
293413,5681,0
293413,3264,1
293413,3900,1
293413,5952,0
293595,5790,0
293595,1136,1
293595,5840,1
293595,6787,1
293595,4866,1
293595,4051,1
293595,4261,1
293595,14,1
293595,639,1
293595,5781,1
293693,1148,0
293693,6642,1
293693,4822,0
293693,6908,1
293693,2180,1
293693,1696,1
293693,3457,0
293693,4398,0
293693,1328,1
293693,1577,1
293723,127,0
293723,913,0
293723,3992,0
293723,2893,1
293723,3483,1
293723,6797,0
293723,1252,1
293723,783,1
293723,6721,0
293723,1705,1
293755,3494,1
293755,1899,1
293755,3540,1
293755,6850,1
293755,1171,1
293755,2364,1
293879,3695,0
293879,2853,1
293879,6964,1
293879,6783,0
293879,1705,1
293879,6755,0
293879,1746,1
293879,530,1
293879,6641,0
293879,299,1
293895,949,1
293895,1188,0
293895,727,0
293895,4276,1
293895,4758,0
293895,6807,0
293895,1080,1
293895,2066,0
293895,6766,0
293895,226,0
294296,2238,1
294296,6582,1
294296,6633,1
294296,1919,1
294296,1894,1
294296,5903,0
294296,1548,1
294296,4231,1
294296,2812,1
294296,5882,1
294385,4231,0
294385,5903,1
294385,6393,0
294385,6568,1
294385,5227,0
294385,177,1
294385,3719,0
294385,560,1
294385,5417,0
294385,1315,1
294565,64,1
294565,929,1
294565,873,0
294565,5862,0
294565,4298,1
294565,315,1
294565,3447,1
294565,5536,0
294565,5028,1
294565,5889,1
239579,3426,0
239579,126,1
239579,64,0
239579,691,0
239579,500,0
239607,3623,1
239607,4078,1
239607,1892,1
239607,1582,1
239607,2901,1
239607,2785,1
239607,5386,1
239607,806,1
239607,5138,1
239607,1598,1
239655,3371,0
239655,2125,1
239655,1519,1
239655,3510,1
239655,40,0
239655,3758,1
239655,6651,0
239655,812,0
239655,2274,0
239655,7208,0
239984,4942,1
239984,1657,1
239984,6148,0
239984,193,1
239984,3445,0
239984,6282,0
239984,3774,0
239984,1165,1
239984,5336,1
239984,1621,1
240586,568,1
240586,701,1
240586,708,1
240586,632,1
240615,6620,0
240615,3628,1
240615,7213,1
240615,4468,1
240615,173,1
240615,2283,1
240615,591,0
240615,7140,1
240615,4519,1
240615,4051,1
240879,1405,0
240879,7218,1
240879,4948,0
240879,5273,1
240879,956,1
240879,169,1
240879,5745,1
240879,1162,1
240879,5385,1
240879,5843,0
240941,98,1
240941,305,1
240941,3809,1
240941,5777,1
240944,1837,0
240944,683,1
240944,1251,1
240944,6745,0
240944,5138,0
240944,7219,1
240944,1191,1
240944,1813,1
240944,1033,1
240944,2385,1
241346,2841,0
241346,4105,1
241346,185,1
241346,64,0
241346,3802,1
241346,3729,1
241346,3880,1
241346,821,0
241346,1055,1
241346,392,1
241807,4991,1
241807,6775,1
241807,3517,1
241807,1289,1
241807,452,1
242551,905,1
242551,3950,1
242551,757,1
242551,1189,1
242551,17,1
242551,7245,1
242551,4802,1
242551,2301,1
242551,5321,1
242551,2331,1
242557,4276,1
242557,2445,1
242557,5810,0
242557,4638,1
242557,3543,0
242557,5877,0
242557,17,1
242557,1123,1
242557,7035,0
242557,1405,0
242602,5803,0
242602,4426,0
242602,6112,1
242602,967,1
242602,1335,1
242602,2019,0
242602,2848,1
242602,5786,0
242602,828,0
242602,5213,1
242756,6731,1
242756,925,1
242756,6669,1
242756,2744,1
242756,6381,0
242756,99,0
242756,4574,1
242756,1056,0
242756,2274,0
242756,1494,0
242800,5786,0
242800,6730,1
242800,37,1
242800,300,1
242800,40,1
242800,6636,1
243373,3584,1
243373,7240,0
243373,5947,1
243373,11,1
243373,4143,1
243373,3605,1
243675,6097,0
243675,6726,0
243675,1144,0
243675,826,0
244362,1107,1
244362,4242,1
244362,891,0
244362,241,1
244362,6726,1
244362,76,1
244362,1108,1
244362,2626,0
244362,5933,1
244362,1996,1
244570,3608,1
244570,5301,0
244570,3251,1
244570,3490,0
244570,5513,1
244570,1379,1
244570,988,0
244570,770,1
244570,7224,1
244570,1008,0
245159,5945,0
245159,4771,1
245159,4474,1
245159,1905,1
245159,3619,1
245159,5791,0
245159,895,1
245159,715,0
245159,4856,1
245159,4927,1
245629,1077,1
245629,593,1
245629,39,0
245629,7247,0
245629,5581,1
245629,1435,1
245629,2054,1
245629,7145,1
245629,182,1
245629,1808,1
245789,3354,0
245789,830,1
245789,5772,0
245789,3746,0
245789,6730,0
245823,5994,1
245823,2356,1
245823,3658,0
245823,1217,1
245823,835,1
245823,3948,1
245840,1881,0
245840,3838,0
245840,1882,1
245840,7209,0
245840,962,1
245840,7296,1
245840,5284,1
245840,1088,1
245840,5898,1
245840,1171,1
246047,3829,1
246047,1880,0
246047,2126,0
246047,7222,1
246047,7251,1
246047,1841,1
246047,3431,1
246047,5670,1
246047,5658,0
246047,6807,0
246137,2476,0
246137,1449,0
246137,1611,0
246137,6745,0
246148,363,1
246148,6248,0
246148,1589,0
246148,3773,0
246148,7299,0
246148,393,0
246148,5301,0
246204,836,1
246204,540,1
246204,3662,1
246204,6163,1
247437,1125,1
247437,5803,0
247437,5748,0
247437,5394,0
247437,1698,1
247437,1446,0
247437,5882,1
247437,284,1
247437,7234,0
247437,5841,0
247563,5230,0
247563,5023,0
247563,1258,0
247563,4945,1
247563,386,1
247563,3453,1
247563,1945,1
247563,4172,1
247563,3053,1
247563,4137,1
247620,4172,1
247620,3165,1
247620,7281,1
247620,1485,1
247620,3488,1
247620,5861,0
247620,422,1
247620,320,1
247620,2117,1
247620,7312,0
247726,5015,0
247726,4245,0
247726,2853,1
247726,6725,0
247726,1550,1
247726,4857,0
247726,392,1
247726,400,1
247726,5798,0
247726,895,0
247735,825,0
247735,6767,0
247735,1267,1
247735,2696,1
247735,5226,0
247735,6843,1
247735,1006,1
247735,7308,0
247735,7315,1
247735,5394,0
247860,4051,1
247860,823,1
247860,7300,1
247860,7146,1
247860,5834,1
247860,774,0
247860,5046,1
247860,1217,1
247860,210,1
247860,100,1
248063,6013,0
248063,1272,1
248063,1449,1
248063,7276,0
248063,417,0
248063,3745,1
248063,3988,0
248063,7277,1
248063,1477,0
248063,7279,1
248206,449,1
248206,2125,1
248206,493,1
248206,526,1
248292,5939,0
248292,957,0
248292,5009,1
248292,4798,0
248292,6479,0
248292,6725,0
248292,210,0
248292,3530,0
248292,3584,0
248292,6807,0
248401,3407,0
248401,4962,1
248401,6678,0
248401,1482,1
248401,1147,0
248401,6063,0
248401,6322,1
248401,69,1
248401,2269,0
248401,4798,0
248403,6137,0
248403,4966,1
248403,3545,0
248403,2351,1
248403,7261,0
248403,4147,1
248403,3371,0
248403,193,1
248403,156,1
248403,2119,1
248443,4351,0
248443,50,1
248443,1145,1
248443,5900,0
248443,3758,1
248443,6656,1
248443,7318,1
248443,300,1
248443,1116,1
248443,1193,0
248522,3415,0
248522,396,1
248522,94,0
248522,4312,0
248522,124,1
248522,1914,1
248522,7291,0
248522,6745,0
248522,3092,1
248522,5578,0
248704,2487,1
248704,6717,1
248704,5211,1
248704,6514,0
248704,3569,1
248704,6958,0
248704,3628,1
248704,5418,1
248704,4922,0
248704,112,1
248721,563,1
248721,2025,1
248721,5223,1
248721,7322,1
248721,729,1
248721,184,1
248721,1116,0
248721,4922,0
248721,414,1
248721,112,1
248766,856,0
248766,1114,0
248766,1865,0
248766,3489,1
248766,6527,1
248766,45,0
248766,1036,0
248766,3470,1
248766,2443,0
248766,1869,0
249043,2987,0
249043,7314,0
249043,2269,1
249043,289,1
249043,7327,0
249043,329,1
249043,7287,1
249043,254,1
249043,5044,0
249043,43,0
249253,5943,0
249253,5747,0
249253,2382,0
249253,4194,1
249253,983,1
249253,5840,0
249253,645,1
249253,3569,0
249253,368,0
249253,6801,0
249349,1869,1
249349,7240,0
249349,6148,0
249349,4443,1
249349,2124,1
249349,7207,0
249349,7245,1
249349,3128,1
249349,2018,1
249349,5223,1
249402,453,1
249402,4329,0
249402,6091,1
249402,2850,1
249402,2450,1
249402,7103,1
249447,409,1
249447,1046,1
249447,2573,0
249447,6761,1
249447,775,1
249447,825,0
249447,355,1
249447,7290,0
249447,1646,1
249447,956,0
249560,3988,0
249560,5330,1
249560,3510,1
249560,1785,1
249560,7328,0
249560,1396,0
249560,7329,1
249560,502,1
249560,3807,0
249560,3961,1
249636,2780,1
249636,6163,1
249636,2620,1
249636,3950,1
249636,3217,1
249636,4312,0
249713,653,0
249713,4607,0
249713,331,0
249713,4948,0
249713,7330,0
249752,160,0
249752,56,0
249752,3258,0
249752,363,1
249752,3317,1
249752,3639,0
249752,6159,1
249752,237,1
249752,6882,1
249752,5772,0
249798,3777,1
249798,7332,0
249798,5263,0
249798,3751,0
249798,5968,0
249798,5379,0
249960,132,1
249960,1030,1
249960,368,1
249960,860,1
249998,5615,0
249998,5212,1
249998,7301,0
249998,142,1
249998,7337,0
249998,5907,0
249998,2462,0
249998,3476,0
249998,5258,1
249998,5892,0
250012,5810,1
250012,6728,1
250012,1758,1
250012,343,1
250012,6021,0
250012,6646,0
250012,1163,0
250012,949,1
250012,926,1
250012,4434,0
250062,3258,1
250062,464,1
250062,5976,1
250062,5955,1
250062,2487,1
250062,4234,1
250062,2533,0
250062,3504,0
250062,614,1
250062,515,1
250326,4168,1
250326,305,0
250326,1332,1
250326,3458,1
250326,1134,0
250326,3535,1
250326,526,1
250326,5786,0
250326,5892,0
250326,7266,0
250379,6682,0
250379,3933,1
250379,865,1
250379,7340,1
250379,6091,1
250379,3838,1
250379,2089,1
250379,4138,1
250379,6519,1
250379,7021,1
250433,1475,1
250433,3983,1
250433,3349,0
250433,5900,1
250433,3543,0
250433,4796,0
250433,640,1
250433,1242,1
250433,4788,1
250433,3248,1
250544,132,1
250544,1713,1
250544,2019,1
250544,2808,1
250544,1193,0
250544,29,0
250544,879,0
250544,7342,1
250544,5273,1
250544,7252,0
250614,1769,1
250614,6322,1
250614,3338,1
250614,5895,0
250614,3470,0
250614,7207,0
250614,5379,1
250614,2153,1
250614,1234,1
250614,5046,0
250641,970,1
250641,5536,1
250641,4802,1
250641,1919,0
250641,5357,1
250641,5301,0
250641,2147,1
250641,1986,1
250641,1375,1
250641,562,1
250747,2524,0
250747,1108,1
250747,1975,1
250747,219,1
250747,3020,1
250769,132,1
250769,1902,1
250769,4196,1
250769,3404,0
250769,4172,1
250769,4252,0
250769,46,1
250769,416,1
250769,5786,0
250769,3387,1
250816,5853,1
250816,4220,1
250816,3184,1
250816,640,1
250885,670,1
250885,3280,1
250885,786,1
250885,2116,1
250885,259,0
250885,779,1
250885,29,0
250885,1986,1
250885,4914,0
250885,1614,1
251055,3430,1
251055,5848,1
251055,2560,0
251055,3368,1
251055,1996,1
251055,1195,1
251055,2520,1
251055,929,1
251055,305,1
251055,1107,1
251214,5404,0
251214,6789,1
251214,516,1
251214,1741,0
251214,4379,1
251214,3807,0
251214,177,1
251214,2508,1
251214,5406,1
251214,667,1
251363,3950,0
251363,1236,1
251363,5903,0
251363,6671,1
251363,414,0
251363,6761,0
251363,2331,1
251363,4788,0
251363,3368,1
251363,124,1
251489,2355,0
251489,7242,0
251489,4804,0
251489,2131,1
251489,2803,1
251489,5267,0
251489,1380,1
251489,3517,1
251489,2866,1
251489,5238,0
251590,5513,0
251590,5846,0
251590,5368,0
251590,7350,0
251590,3415,0
251590,1094,0
251984,3633,1
251984,1859,1
251984,94,1
251984,1658,1
251984,6006,1
251984,368,1
251984,6801,1
251984,5777,1
251984,2549,1
251984,2579,1
251996,5972,1
251996,3007,0
251996,1258,0
251996,686,1
251996,1919,1
251996,5633,1
251996,5231,0
251996,132,0
251996,846,1
251996,3280,1
252009,276,1
252009,6398,0
252009,6832,0
252009,2803,1
252009,1520,0
252009,7341,0
252009,2384,0
252009,4794,0
252009,1008,0
252009,995,0
252048,274,1
252048,7206,0
252048,1733,0
252048,5431,1
252048,5443,0
252048,1125,1
252048,6651,1
252048,201,1
252048,3731,0
252048,4512,0
252661,1397,1
252661,5286,1
252661,1125,0
252661,4983,1
252661,1032,0
252661,817,1
252661,6206,0
252661,80,1
252661,599,1
252661,3758,0
252767,4258,1
252767,64,1
252767,2073,1
252767,2154,1
252767,7353,1
252767,983,1
252767,1598,1
252767,7354,1
252767,7355,0
252767,6699,1
252877,1658,1
252877,7356,1
252877,4077,1
252877,3461,1
252877,842,1
252877,4001,1
252877,2450,0
252877,1030,1
252877,1073,1
252877,2645,1
253030,734,1
253030,532,1
253030,511,1
253030,7258,1
253057,3081,1
253057,5983,1
253057,632,1
253057,344,1
253108,577,0
253108,1247,1
253108,6624,1
253108,816,0
253108,3433,0
253108,4341,1
253108,779,0
253108,3933,0
253108,1614,0
253108,4771,0
253227,2116,1
253227,577,1
253227,1680,1
253227,988,1
253227,332,1
253227,935,1
253227,2411,1
253227,5513,1
253227,6796,0
253227,4298,1
253551,344,1
253551,4857,1
253551,2841,1
253551,5777,1
253551,4318,1
253551,5368,1
253551,645,1
253551,2073,1
253551,5287,1
253551,2850,1
253563,184,1
253563,3280,1
253563,2473,1
253563,753,1
253563,3497,1
253563,632,1
253563,4426,1
253563,1176,1
253563,5728,1
253563,568,1
253576,7234,0
253576,6790,0
253576,4586,0
253576,5777,0
253631,2019,1
253631,677,1
253631,2907,1
253631,5211,1
253631,1217,1
253631,788,1
253655,3625,1
253655,3007,1
253655,980,1
253655,6345,1
253655,5230,0
253655,584,1
253686,4051,1
253686,2772,1
253686,2050,1
253686,2260,1
253686,1851,1
253686,1823,1
253686,5277,1
253686,196,1
253686,2637,1
253686,506,1
253745,1878,0
253745,4831,0
253745,5889,0
253745,5762,0
253795,6758,0
253795,4660,0
253795,895,1
253795,3036,1
253795,6225,1
253795,2331,1
253795,5408,0
253795,7363,0
253795,7226,1
253795,7284,0
253839,7244,1
253839,6775,1
253839,7363,0
253839,3802,0
253839,2696,1
253839,5670,1
253839,456,1
253839,856,1
253839,6527,1
253839,5300,1
253861,300,1
253861,1195,1
253861,1335,1
253861,5258,0
253861,2972,0
253861,2728,1
253861,1406,0
253861,1859,1
253861,2816,1
253861,5241,1
253875,4831,0
253875,3103,0
253875,135,0
253875,3110,0
254285,5384,1
254285,4189,0
254285,3165,1
254285,6397,1
254285,5803,0
254285,946,1
254285,5976,0
254285,828,1
254285,1078,1
254285,1005,1
254305,5937,0
254305,913,1
254305,3018,1
254305,6721,0
254305,971,1
254305,5916,1
254305,3731,0
254305,1251,1
254305,983,0
254305,1628,1
254512,574,1
254512,96,1
254512,5806,0
254512,1540,1
254512,1544,1
254512,368,0
